start	end	text
3008840	3021440	किसी का बेटा बाहर चला जाता है किसी का पती चला जाता है बाहर साथ नहीं रह पाते हैं कितना मुश्किल होता है
3021440	3042860	एक मौका तेजश्वी को दीजिए अगले चाट तक किसी को बाहर जाना की जरूर नहीं पड़ेगी सब बिहार बेढ़ेंगे बिहार तरक्की करेगा एक बार सब लोग साथ बोलेगा यूवा हम बोलेगे यूवा आप बोलना यूवा यूवा की सरकार
3042860	3064120	सक्रा की जलता जिंदाबाद आम लोग बिहारी है कोई बाहरी नहीं आएगा बिहार को चलाना बिहार का लाली बिहार को चलाएगा
3064120	3094120	लोग रिमोट कंट्रोल से चलाना चाहते हैं हमारी चाचा की तो उस्तिती रही दी उम्र हो गई है हम पुरी सन्वेदना है सानभूती है उनके प्रती कि उनको केवल आब मुखोटा बना दिया गया है केवल मुखोटा तो आप सब लोगों का प्यार मिले आर्शिरवात मिल
3094120	3114940	कि एक एक वोट दे करके इन सब को जिताएं और अपनी सरकार बनाएं और सरकार अभी दो तीन लोग चला रहा है लेकिन जब तेजश्वी आप लोगे क्या सिर्वात से सीम बनेगा तो सब को चौदा करोर बिहार वास्यों को सीम बनाएगा यानि चिंता मुख्त कर देगा
3124120	3148780	लाइनाई शरकार बहुत बहुत बहुत धनवाब जेहन जेवियाद अब मैं लफरत के बजार शो हजार किलोमेटर पैदा चाने में रहुटाइग तेजश्वी यादव जी
3148780	3174400	मुकेश सानी जी आईपी गुपता जी केसी वेनुगोपाल जी अकिलेश प्रसाद जी सुरेश चंचल जी राजा राम जी और गटबंदन के वरिश नेता भाईं और मेहनों आप सब कर यहां बहुत-बहुत स्वागत नमस्कार
3174400	3189400	बारिश में आप यहां खड़े हैं दूर दूर से आये हैं इसके लिए आपका मैं दिल से धन्यवाद करता हूं आपका मूट कैसा है
3189400	3201400	मूट कैसा हाँ का हिंदुस्तान में जिस भी प्रदेश में जाता हूं आप
3201400	3212400	मैं हिंदुस्तान के हर डिस्क्रिक्ट में गया हूं जहां भी मैं जाता हूं वहां बिहार के युवां मुझे मिलते हैं
3212400	3232400	मैं आपसे सवाल पूछना चाहता हूं आपने दिल्ली बनाई आपकी महनत ने बैंगलार की सरके बनाई गुजरात में आपने काम किया अपना खून पसीना दिया
3232400	3251400	मुंबाई को आपने अपनी मदद दी हिंदुस्तान के शहरों को छोड़ो दुबाई आपकी देहनत से बनाए तो अगर आप
3251400	3263880	अलग-अलग प्रदेशों की मदद कर सकते हो शहरों को बना सकते हो तो फिर बिहार में आप ये काम क्यूं नहीं कर पा रहे हो
3263880	3271320	कुछ दिन पहले बिहार के पंद्रा युगाओं से में मिला
3271320	3287680	दो-तीन गंब पे पात्चीत की बात क्या थी सारे के सारे कैए थे कि हमें बिहार में कुछ नहीं मिल सकता है
3287680	3295280	हमें बिहार में रोजगाज नहीं मिल सकता बिहार में बिहारियों का कोई भविश नहीं है
3297340	3299320	ये हैं आपकी सच्चाई
3299320	3303360	यहां पे 20 साल से
3303360	3309240	20 साल से नितिज जी सरकार चला रहे है
3310980	3313220	अपने आपको आपि पिछला कहते है
3313220	3316500	मैं आप से पूचता चाहता हुँ
3316500	3319440	बिहार में शिक्षा के लिए
3319440	3321820	स्वास्त के लिए
3321820	3324260	रोजगार के लिए
3324260	3327420	पिछले 20 सालों में इन्होंने क्या किया है
3327420	3344700	मुल्या बता दीजिए कि आप ऐसा प्रदेश चाहते हो जहां आपको कुछ ना मिले अधानी जी को एक दो रुपए में जबीन दी जाए और आपको रोजगार ना मिले
3346200	3352260	ऐसा बिहार हमें नहीं चाहिए हमें वो प्यार चाहिए
3352260	3368700	जिसमें स्वास्त शिक्षा रोजगार हो बिहारियों को बविश्ची दिखाई दे और जैसे आज आप दूसरे
3368700	3377320	प्रदेशों में चाहते हो वैसे ही के दूसरे प्रदेश से लोग आए और बिहार में आकर प्याम करना चाहें ऐसा बिहार हम चाहते है
3377320	3385540	इसी लिए
3385540	3388440	महागडबन
3388440	3389700	महागडबन
3389700	3392580	हमारे नेता तेजेश्वी जी
3392580	3393400	स्यानी जी
3393400	3398320	कॉंग्रेस पार्टी के नेता एक साथ खड़े हैं
3398320	3401440	क्यूंकि हम एक बार फिर
3401440	3406240	बिहार को सबसे आगे ले जाना चाहते हैं
3406240	3413800	फुर्ट चोरी
3413800	3417920	के खिलाफ हमने यहां यात्रा की
3417920	3420220	20 दिन
3420220	3423640	बिहार में हम आए
3423640	3426480	शेहरों में
3426480	3429560	गाउं गाउं में हम घुमें एक साथ
3429560	3433040	और आपकी उर्जा देखने को मिली
3433040	3440600	आपकी केपबिलिटी आपकी इंटेलिजन्स देखने को मिली आप किसी से कम नहीं हो
3440600	3446360	आप ना राजनेती में कम हो ना मेनत में कम हो आप
3446360	3452600	कि सबसे आगे यह प्रदेश सबसे आगे जा सकता है और इस प्रदेश को सबसे आगे जाना पड़ेगा
3452600	3468600	आप देखिए आप नितीज जी तेजेश्वी जी ने कहा नितीज जी का चेहरा का प्रयोग हो रहा है
3468600	3485060	रिमोट कंट्रोल बीजेपी के हाथ में है आप यह मत सोचिए कि अतीपिछणों का अतीपिछणों की आवाज
3485060	3497660	उधर सुनाई देती है तीन चार लोग कंट्रोल करते है बीजेपी कंट्रोल करती है
3497660	3503160	उनके हाथ में रिमोट कंट्रोलर है और उनको समाजिक नियाए से कोई लेना देना नहीं है
3505660	3513160	कि मैंने प्रदान मंत्री के सामने कहा लोग सबाव में कि जाती जन्गर्ना आप करवाईए
3515660	3521160	एक शब्द नहीं बोले आप जहां भी देखो
3521160	3531160	शिक्षा के सिस्टम में देखो स्वास के सिस्टम में देखो बिरोक्रिसी में देखो
3531160	3543160	जजिस की लिस्ट निकाल के देखो नरेंद्र बोदी जी बीजेपी समाजिक नियाए के खिलाफ है वो नहीं चाहते
3543160	3552160	और मैंने उनसे कहा कि देखिए जाती जन्गर्ना होने वाला है
3552160	3566560	सबको पता लगेगा किसकी कितनी अबादी है कि यहां पर
3569440	3575380	कि स्टूडेंट्स कि पड़ाई करते हैं कि मेहनत करते हैं
3575380	3587920	कि लाकों रुपए लगाते हैं कि यूशन होता है प्राइवेट कॉलिजिस यूनिवर्सिटीज हैं कि बिना पैसे यहां पर शिक्षा नहीं मिल सकती
3587920	3598360	मगर जितनी भी पढाई वो कर ले अंत में पड़ाई होता है नहीं होता है
3598720	3610000	सघुनय होए लोगों को एंग्जाइन से एक दो दिन पहले एक्जाम का पड़ा होंता है
3610000	3625500	कि आपके इस्टेंट में फूंच लीजी ए बिहार के शिक्षा के सिस्टम के बारे में पूछ लीजिए वह आपको बताएंगे बिहार में तो फेफरलीक होता है बिहार में साहिश स्क्षा नहीं मिल सकती बिहार में मिल सकती को
3625500	3634620	स्थाइए और इंडियर इंस्टिटूट के नीचे पास में वर उसके नीचे जाहिए वहां पे आपको भी आरे लोग दिख जाएगे
3636180	3643740	कि रात में ठंड में वहां पर वो सोते हैं मैं या मैंने पूछा यहां क्यों हो कहते प्यार में इलाज नहीं हो सकता
3643740	3670860	सब्सक्राइब वियुक्ता कि अगर बिहार में इलाज कर्वाना तो नहीं हो सकता दिल्ली में होगा झालनातक में होगा जैसे आपने बेखा होगा आपकी शर्ट के पीछे
3670860	3689220	कि फोन के पीछे क्या लिख्या बताओं मेड इन चाइना सही कि नरेंद्र मोधी जी ने हिंदुस्तान के जो चोटे बिस्नस वाले हैं चोटे उध्योगे उन सब को खतम कर दिया नोट बंदी और जी एस्टी लागू करके
3689220	3703720	जहां भी आग देखो मेड इन चाइना हमारा कहना है कि मेड इन चाइन नहीं मेड इन बिहार होना चाहिए उस फोन के पीछे
3703720	3724720	कि फोन के पीछे मेड इन चाइन नहीं मेड इन बिहार और फोन कहां बने बिहार में शर्ट, पैंट, फोन, कैमरा
3724720	3734820	सारे के सारे मेड इन बिहार और बिहार के युवाओं को उन फैक्ट्रियों में रोजडार मिलें ऐसा बिहार हम चाहते हैं
3734820	3739220	आपका आपकी हिस्ट्री है
3742720	3753020	सबसे बैदर शिक्षा अब डुनिया में सबसे बैदर शिक्षा नलंगा युनिवर्सिटी बिहार में मिलती थी
3753020	3763940	बिहार में टूरिजम का unlimited potential है पूरी दुनिया को
3763940	3770540	पूरी दुनिया से लोग बिहार में टूरिजम के लिए आ सकते हैं
3770540	3782840	अगर ना टूरिसम को बढ़ाया दिया जाएगा ना किसानों की मदद की जाएगी ना मजदूरों को
3782840	3792680	प्रोटेक्शन दिया जाएगा इसरफ पांच-दस अरफ पतियों को फाइदा मिलेगा अधानी जी को अंबानी जी को जो भी चाहिए
3792680	3811680	वो उनको दे देते हैं दो हिंदुस्तान बंड रहे हैं एक हिंदुस्तान आपका गरीबों का हम सबका और दूसरा हिंदुस्तान अरफ पतियों का अमदानी अधानी जैसे लोगों का
3811680	3828680	आप देखिये कुछ दिन पहले मैंने टीवी पे देखा एक तरफ यमुना फोटो देखी आपने वो देखी एक तरफ यमुना गंदा पानी
3828680	3842680	अगर कोई पीले या उसमें घुज जाए बिमारी हो जाए दूसरी तरफ छोटा साथ मोदी जी के लिए तलाव
3842680	3857680	दूर दूर से पाइप से पानी आता है एक हिंदुस्तान मोदी जी वाला हिंदुस्तान अगर मोदी जी को ड्रामा करना है
3857680	3886680	करना है कि चट्पूजा का ड्रामा करना है कि तो पानी आजाएगा विडियो कैमरा आ जाएंगे कि साफ पानी और उसी के अगर दूर हिंदुस्तान की सच्चाई एक तरफ नाटक अमभानी अदानी का हिंदुस्तान
3886680	3894680	नरेंग्र मोदी का ड्रामा और दूसरी तरफ हिंदुस्तान की सच्चाई गंदा पानी बीमारी
3894680	3912680	पड़ी हिंदुस्तान पानी में नाएगा पाइप में तब नाटक अगरेंगे तद्राब बना जाएगा मोदी करिंगे यह पुरू हिंदुस्तान ने देखाए
3912680	3932300	नरेंद्र मोदीची के लिए साफ पानी आएगा पाइप में तदाब बना जाएगा मोदीची ड्रॉमा करेंगे यह पूरे हिंदुस्तान ने देखा और जैसे लोगों को पाइप दिखे हैं नरेंद्र मोदी केते मैं तो नहीं चाहूंगा
3932300	3956360	कि यह सच्चाई कि चमक्ता हुआ हिंदुस्तान कि टीवी पे विडियो पे मोदी जी कहते हैं कि बिहार के युगाहों से कहते हैं कि हमने आपको कि कम काम में
3956360	3977480	डेटा दे दिया आपने कम दाम में डेटा दे दिया मगर डेटा की कंपणी किसको दी पैसा कौन बना रहा है बिहार का युगाह नहीं बना रहा है जीयो का मालिक बना रहा है
3977480	3993480	फाइदा तो आपने उसको दिया और बिहार के युगाह के सामने आकर आप जुट बोल रहे हो कि हमने आपको डेटा दिया नहीं आपने डेटा नहीं दिया आपने अंबानी जी को हिंदुस्तान का स्पेक्रम दिया
3993480	4006640	जीयो की कंपणी के लिए आपने सब कुछ किया आप वो कि नहीं बोलते हो आप वो क्यों नहीं बोलते कि मुंबाई में
4006640	4015320	सारथ लाकों करोर्र रुपए की जमीन राधावी की जमीनzej करिसे बिविएर के लोग रहते हैं
4017240	4022960	है जोटा फ्यापार करते हैं हो जमीन मैंने अधानी को दी अब यह क्यों नहीं कहते हैं
4022960	4030580	कि अब यह क्यों कि एक रुपय के लिए कि मैंने अधानी को दमीन दी बियार में
4033220	4039540	कि कैसे थी गिससे जीन करदी वियार के खिंड करदी किसान से जीन कर दी है
4039540	4047640	अब यह क्य一न नहीं कहते कि उसमीन अधिकरन्बिल भे ढाया थे कांग्रेस पार्थी जमीन
4047640	4054720	अधिकरन्ब लॉई थी खशानों की जमिनें की रच्षाख के लिए लाये थे और
4054720	4058680	नरेंगर मोदी जी ने फिल को खतम किया यह क्यों नहीं कहते अब यह क्यों नहीं कहते
4058680	4062600	कि जो बिहार में entrepreneurial spirit है
4062600	4067420	जो युवाद छोटा छोटा बिजनस चलाना चाहते है
4067420	4070440	जो अपना छोटा बिजनस
4070440	4072940	बिजनस का सपना देखते है
4072940	4075560	उस सपने को आपने नोग बंदी से
4075560	4079020	और गलत GST लागू करके आपने उस सपने की हत्या की
4079020	4079860	ये क्यों नहीं कहते हैं
4079860	4093740	अब बना रखाए एक परफ यमुना
4093740	4097600	उसको यमुनाजी कहते हैं
4097600	4099880	मोटी जी कहते हैं
4099880	4103000	ब्रामा कर रहे हैं कि भहिया देखो मैं यमुनाजी में नहाया हूँ
4103000	4107180	वहाँ पर कोई यमुनाजी नहीं है वहाँ पर तलाव है
4107180	4113740	नएद्र लगणी जी अपने स्विविंग पूल में नादा गए पतलाव में नादा गए
4113740	4117220	उन को यमुना से कुछ लेना देना नहीं
4117220	4119060	उनको छट पूटा से कुछ लेना देना नहीं
4119060	4122880	उन्हें सिर्फ आपका वोट चाहिए
4122880	4126320	अगर आप कहने नरेद्र मोदी जी
4126320	4140120	आप ऐसा ग्रामा करो वोट के लिए वह कर देंगे जो भी करवाना है करवालो मैं कह रहा है उन्कों कहों कि देखो वैया हम आपको वोट देंगे आप स्टेज पर आ के ना चलो उन लेगे
4140120	4145300	आप कोशिश करो
4145360	4151960	मोदी जी आई है स्टेज पर भाशन मंत दिजे डांस कर दीजे हम आपको बोट देगे देखना कर देगे
4151960	4163800	कर जो भी करवाना है करवालो कि चुनाओ से पहले को बीकवाना है चुनाओ के बाद
4163800	4180280	डिखाई देंगे सुटबूट वालों के साथ दिखाई देंगे किसानों के साथ मजदूरों के साथ नहीं दिखाई देंगे
4183180	4189040	005
4189040	4208060	क्यां चांते हैं कि भाईया ये भी बिमारी खटम कर दो क्या कि किले
4208980	4215760	शूरी किया है और ये बिहार में पूरी कोशिश करेंगे मैं बता रहूं आपको पूरी
4215760	4235980	कि बिहार में बिहार की आवाज की सरकार ना बने यह लगे हुए है एसार का यही मतलब है तो आपको पूरा दम लगाकर बियार के युवाँ को पूरा दम लगाकर हर वियक्ति को बाहर निकल कर भूब डालना है महागडबन ने चुने
4235980	4258920	कर और हमारी गैरंटी है महागडबन नंकी गैरंटी है और मैं आप से कह रहा हूं मैं जूटनी बोलता हूं मैं आप से कह रहा हूं कि हर वरकी हर जात की हर धर्ण की सरकार बिहार
4258920	4270680	बनाएंगे किसी को नहीं पीछे चोड़ेंगे चाहिए वो ईबीसी हो और पीसी हो गनलित हो
4271940	4285860	कि माइनोर्रिटी हो जेनरल कास्ट जो भी है हिंदुस्तानी है और हर एक व्यक्ति की सरकार बिहार में बनेगी यह मेरी गैरंटी है महागडवंधन की गैरंटी
4288920	4307100	शुक्षा पर हमारी फोकस होगी हमारा फोकस होगा और हमारी कोशिश होगी कि पांच साल के अंदर हिंदुस्तान की सबसे अच्छी उनिवर्सिटी आपको बिहार में मिले जैसे पहले होता था
4307100	4337100	हमारी सरकार थी यूपीय की सरकार थी तो हमने कोशिश की थी नलंदा यूनिवर्सिटी जो थी पहले वह इंटरनेशनल यूनिवर्सिटी थी पता नहीं आपको मालूम है या नहीं मालूम पूरी दुनिया
4337100	4356080	से आते थे कोरिया से आते थे यूरप से आते थे नलंदा यूनिवर्सिटी में पढ़ाई करने अब एक प्रकार का वह पूल था इस दुनिया को जोडने का सिस्क्रम था कहां था बिहार में था
4356080	4362580	कि हुआ हमारी कोशिश थी जब हमारी सरकार्थी मनमोन सिंग जी की सरकार्थी
4365520	4373760	है हमने फिर से बोलंदा बनाने की कोशिश की कि अर्य वह ऑच्ए हिंदुस्तान से ना जोड़े
4375160	4380580	कर दि�桃 कुछ दुनिया से जोड़े आप जुड़े हो आपके लोग
4382960	4383860	दुबाई में
4386080	4412080	मुरिश्यस में हैं, फीजी में हैं, सेशल्ज में हैं, अमरिका में हैं, आप लोग हो, उसको बस सही तरीके से जोड़ना है, बिहार को हिंदुस्तान का सेंटर नहीं बनाना, इन पर फिर बिहार को धुनिया बसेंटर बनाना है।
4412080	4440080	आपने फुरी जुनिया को राष्टा दिखाया है, आपने फुरी जुनिया को राष्टा दिखाया है।
4442080	4446080	यह पुदिशन का सेंटर हुआ करता था।
4446080	4456080	चाइना को, जपान को, कोरिया को, उनका धर कहां से आया।
4456080	4466080	चाइना से लोग, कोरिया से लोग, जपान से लोग, कैंबोडिया से लोग क्यों आते हैं यहां।
4466080	4470080	आपने अपने आप से कभी पूचा, यह क्यों हा रहे हैं।
4470080	4476080	क्यों कि आपने इनको इनका धर्म दिया।
4476080	4480080	आप समझ यह आप में कितना ग्यान है।
4480080	4482080	मैंने देखा आपने आखों से।
4482080	4486080	15-20 तिन में ग्यान यहां पे,
4486080	4490080	मैं बताना हूँ, इतनी इंटेलिजन्स है भिहार में।
4490080	4493080	इतनी समझ है कि शाव बागी किसी प्रेडेशन निए।
4493080	4500080	बाता है भी सांचे कि यहां राजनेती को आप एक सकम्ट में समझ लेते हो।
4500080	4503080	एक सकम्ट मैं आप दूर का दूर्श पारी का पारी कर देते हो।
4503080	4507080	यह कुलिग टिंट प्लवड़ा सकंट लगता है।
4507080	4510080	तुम्हें आपसे द्यारों कि भीया पहिआ कि शचानो।
4510080	4519360	आपके सामने सच्चा ही कोन दोता है प्रामा कोन कर रहा है यह पहचा लोग नरे पोदी ची तो आपको दिखा रहे हैं
4519360	4529020	आपके सामने साथ पारी में तला बना कर नहरे हैं
4529020	4536020	आप सब आए गिर से आपको ध्रवात करना चालता हूँ और आपसे कहना चालता हूँ
4536020	4546300	जो भी आपको बनायन आज तक हिंगर प्राइम किसरान मजदूर जो भी आपको मिला
4546300	4550520	चाहर बोट मिला शिक्षा में ही स्वाद मिली वो इसके कारण मिला है
4550520	4566020	उस पर नजिए में मोछी आकर्मन करने, इस पर आस जयात आकर्मन करने, जब हर चोंवी करते हैं, तो यह इस पर आकर्मन करते हैं, बेखलती के संबएदार पर आकर्मन करते हैं।
4566020	4586000	जब ये हिंदुस्तान की किसी संस्कामों खोटा करते हैं, जब ये वाइस चंसलर को आरेसेस के रादने के हाथ में दे देते हैं, तो ये संविदान पर आक्रवर करते हैं, और मैं आपको बता रहा हूँ, संविदान की हम रक्षा करेंगे और इसको कोई नई ख़तम करेंगे�
